ID_Alojamiento,URL_Alojamiento,Desc_Alojamiento,ID_Host,Nombre_Host,Fecha_Ini_Host,Ubicacion_Host,Tiempo_Rpta_Host,Ratio_Rpta_Host,Superhost,Barrio_Alojamiento,Barrio_Latitude,Barrio_Logitude,Tipo_Propiedad,Capacidad_Alojamiento,Cant_Baños,Cant_Camas,Noches_Min,Noches_Max,Cant_Reseñas_Alojamiento,Fecha_Ini_Reseña,Fecha_Ult_Reseña,Score_Rating,Punto_Geo_Alojamiento,Precio_Noche,Moneda,Amenidades
973082808961001827,https://www.airbnb.com/rooms/973082808961001827,Rental unit in Buenos Aires · 1 bedroom · 1 bed · 1 bath,225704232,Juan,11/14/2018,,a few days or more,8%,f,Recoleta,-34.5841144,-58.4026808,Entire rental unit,3,1 bath,1.0,4,365,0,,,,"[-58.4026808, -34.5841144]",24.0,USD,"['Outdoor shower', 'Washer', 'TV', 'Air conditioning', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Space where guests can cook their own meals', 'Free parking on premises']"
973086185767218945,https://www.airbnb.com/rooms/973086185767218945,Rental unit in Buenos Aires · ?4.88 · 1 bedroom · 3 beds · 1.5 baths,108455267,Juan,12/25/2016,"Buenos Aires, Argentina",within an hour,100%,f,Palermo,-34.58058189784107,-58.438765478783566,Entire rental unit,4,1.5 baths,3.0,3,90,8,9/23/2023,12/22/2023,4.88,"[-58.438765478783566, -34.58058189784107]",58.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Premium shampoo', 'Premium conditioner', 'Premium body soap', 'Bidet', 'Hot water', 'Washer', 'Free dryer ï¿½ In building', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens"
973090028262974025,https://www.airbnb.com/rooms/973090028262974025,Rental unit in Buenos Aires · ?4.75 · 1 bedroom · 1 bed · 1 bath,212054007,Alex,8/27/2018,,within an hour,100%,f,Palermo,-34.57084116733115,-58.43486208468676,Entire rental unit,2,1 bath,1.0,2,365,8,9/8/2023,12/3/2023,4.75,"[-58.434862084686756, -34.57084116733115]",96.0,USD,"['Cleaning products', 'Body soap', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Room-darkening shades', 'Clothing storage', 'TV', 'Air conditioning', 'Heating', 'Wifi', 'Kitchen', 'Space wher"
973097224640033230,https://www.airbnb.com/rooms/973097224640033230,Rental unit in Buenos Aires · ?5.0 · 2 bedrooms · 3 beds · 2 baths,9815975,Juan Ignacio,11/4/2013,"Buenos Aires, Argentina",within a few hours,100%,t,Palermo,-34.5947894,-58.4149951,Entire rental unit,4,2 baths,3.0,3,60,6,9/22/2023,12/2/2023,5.0,"[-58.4149951, -34.5947894]",68.0,USD,"['Bathtub', 'Hair dryer', 'Shampoo', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Clothing storage: closet', 'TV', 'Air"
973105176199426074,https://www.airbnb.com/rooms/973105176199426074,Rental unit in Buenos Aires · ?New · Studio · 1 bed · 0 baths,289110058,Roberto,8/26/2019,"Catamarca, Argentina",within an hour,100%,f,Chacarita,-34.58801252574292,-58.439778307934574,Entire rental unit,2,0 baths,1.0,1,365,1,12/23/2023,12/23/2023,5.0,"[-58.439778307934574, -34.58801252574292]",29.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Sedal shampoo', 'Sedal conditioner', 'Nï¿½vea body soap', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Bed linens', 'Cotton Benito Fernandez linens', 'Extra pillows and"
973121594925966681,https://www.airbnb.com/rooms/973121594925966681,Rental unit in Buenos Aires · ?New · 1 bedroom · 1 bed · 1 bath,533442279,Heineken,8/23/2023,"Buenos Aires, Argentina",within a day,100%,f,Nuñez,-34.55433611427975,-58.46451819347162,Private room in rental unit,1,1 bath,1.0,1,60,0,,,,"[-58.46451819347162, -34.55433611427975]",12.0,USD,"['Bathtub', 'Cleaning products', 'Conditioner', 'Body soap', 'Hot water', 'Washer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Extra pillows and blankets', 'Clothing storage: closet', 'TV', 'Portable fans', 'Lock on bedroom d"
973122281456554134,https://www.airbnb.com/rooms/973122281456554134,Rental unit in Buenos Aires · ?4.95 · Studio · 1 bed · 1 bath,43446652,Florencia,9/5/2015,"Buenos Aires, Argentina",within an hour,100%,f,Palermo,-34.5907944,-58.4139466,Entire rental unit,2,1 bath,1.0,3,90,20,9/9/2023,12/17/2023,4.95,"[-58.4139466, -34.5907944]",26.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Body soap', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Drying rack for clothin"
973142265872860181,https://www.airbnb.com/rooms/973142265872860181,Rental unit in Buenos Aires · ?4.67 · 2 bedrooms · 3 beds · 1 bath,201402350,Yael Vanina,7/10/2018,"Buenos Aires, Argentina",within an hour,100%,f,Almagro,-34.60233,-58.42962,Entire rental unit,4,1 bath,3.0,2,365,6,10/23/2023,12/10/2023,4.67,"[-58.42962, -34.60233]",24.0,USD,"['Bathtub', 'Hair dryer', 'Shampoo', 'Conditioner', 'Bidet', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Bed linens', 'Extra pillows and blankets', 'Iron', 'Clothing storage', 'TV', 'Air conditioning', 'Heating', 'Wifi', 'Kitchen', 'Spac"
973148871774088617,https://www.airbnb.com/rooms/973148871774088617,Rental unit in Buenos Aires · 1 bedroom · 1 bed · 2 baths,535478804,Daniela,9/4/2023,,,,f,Caballito,-34.60766197476682,-58.44849207479309,Private room in rental unit,1,2 baths,1.0,1,365,0,,,,"[-58.44849207479309, -34.60766197476682]",196.0,USD,"['Washer', 'TV', 'Air conditioning', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Space where guests can cook their own meals', 'Unavailable: Lock on bedroom door', 'Lock on bedroom door', 'There is no lock on the bedroom door.', 'Unavailable: Security cam"
973149840850168656,https://www.airbnb.com/rooms/973149840850168656,Rental unit in Buenos Aires · ?5.0 · Studio · 1 bed · 1 bath,139652867,Mariana Yamila,7/10/2017,Argentina,within an hour,100%,f,Monserrat,-34.60957,-58.39011,Entire rental unit,2,1 bath,1.0,3,365,5,9/22/2023,12/12/2023,5.0,"[-58.39011, -34.60957]",19.0,USD,"['Courtyard view', 'Hair dryer', 'Resona body soap', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Clothing storage: war"
973153784810679386,https://www.airbnb.com/rooms/973153784810679386,Rental unit in C1138ABH · ?4.43 · 3 bedrooms · 5 beds · 1.5 baths,182960400,Magali,4/7/2018,Argentina,within an hour,100%,t,Constitucion,-34.6263992,-58.37852489999999,Entire rental unit,6,1.5 baths,5.0,1,365,7,9/30/2023,12/11/2023,4.43,"[-58.37852489999999, -34.6263992]",39.0,USD,"['Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Body soap', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Iron', 'Clothing storage', 'TV', 'Fire ex"
973155978246369416,https://www.airbnb.com/rooms/973155978246369416,Rental unit in Buenos Aires · 2 bedrooms · 3 beds · 1 bath,139652867,Mariana Yamila,7/10/2017,Argentina,within an hour,100%,f,Almagro,-34.59962,-58.42409,Entire rental unit,5,1 bath,3.0,3,365,2,11/5/2023,11/11/2023,5.0,"[-58.42409, -34.59962]",36.0,USD,"['City skyline view', 'Bathtub', 'Hair dryer', 'Cleaning products', 'Body soap', 'Bidet', 'Hot water', 'Free washer ï¿½ In unit', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Extra pillows and bla"
973166620741646750,https://www.airbnb.com/rooms/973166620741646750,Rental unit in Buenos Aires · ?5.0 · 1 bedroom · 1 bed · 1 bath,2800359,Shan,7/1/2012,"Buenos Aires, Argentina",within an hour,100%,f,Palermo,-34.5811557,-58.4327103,Entire rental unit,2,1 bath,1.0,3,365,6,9/14/2023,12/1/2023,5.0,"[-58.4327103, -34.5811557]",38.0,USD,"['City skyline view', 'Bathtub', 'Cleaning products', 'Shampoo', 'Conditioner', 'Body soap', 'Bidet', 'Outdoor shower', 'Hot water', 'Shower gel', 'Washer', 'Dryer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Iron', 'TV', 'Ex"
973183195952844859,https://www.airbnb.com/rooms/973183195952844859,Rental unit in Buenos Aires · 1 bedroom · 2 beds · 1 bath,25694574,Arturo,1/6/2015,"Buenos Aires, Argentina",within an hour,100%,t,Balvanera,-34.6058724,-58.3969106,Entire rental unit,3,1 bath,2.0,3,1125,2,10/16/2023,12/3/2023,5.0,"[-58.3969106, -34.6058724]",24.0,USD,"['Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Body soap', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Extra pillows and blankets', 'Room-darkening shades', "
973183324842584104,https://www.airbnb.com/rooms/973183324842584104,Rental unit in Buenos Aires · 1 bedroom · 2 beds · 1 bath,160000912,Leonel,11/24/2017,"Buenos Aires, Argentina",within an hour,94%,f,Retiro,-34.59565020785187,-58.3815303852608,Entire rental unit,2,1 bath,2.0,2,90,0,,,,"[-58.381530385260795, -34.59565020785187]",68.0,USD,"['Hot water', 'Bed linens', 'Ethernet connection', 'Air conditioning', 'Refrigerator', 'Microwave', 'Toaster', 'Elevator', 'The home or building has an elevator thatï¿½s at least 52 inches deep and a doorway at least 32 inches wide.']"
973184000021215370,https://www.airbnb.com/rooms/973184000021215370,Rental unit in C1175ABV · 1 bedroom · 1 bed · 1 bath,160000912,Leonel,11/24/2017,"Buenos Aires, Argentina",within an hour,94%,f,Recoleta,-34.59682620180138,-58.4154786537629,Entire rental unit,2,1 bath,1.0,2,90,0,,,,"[-58.4154786537629, -34.59682620180138]",61.0,USD,"['Bathtub', 'Hot water', 'Bed linens', 'Ethernet connection', 'TV', 'Air conditioning', 'Wifi', 'Pocket wifi', 'Refrigerator', 'Microwave', 'Oven', 'Elevator', 'The home or building has an elevator thatï¿½s at least 52 inches deep and a doorway at least "
973184528833584797,https://www.airbnb.com/rooms/973184528833584797,Rental unit in AAE · 1 bedroom · 2 beds · 1 bath,160000912,Leonel,11/24/2017,"Buenos Aires, Argentina",within an hour,94%,f,Recoleta,-34.59756688175401,-58.39829317425334,Entire rental unit,3,1 bath,2.0,2,90,2,11/12/2023,11/27/2023,4.5,"[-58.39829317425334, -34.59756688175401]",30.0,USD,"['Bathtub', 'Hot water', 'Washer', 'Bed linens', 'TV', 'Air conditioning', 'Heating', 'Wifi', 'Kitchen', 'Space where guests can cook their own meals', 'Microwave', 'Cooking basics', 'Pots and pans, oil, salt and pepper', 'Coffee maker', 'Free parking on"
973184828569680843,https://www.airbnb.com/rooms/973184828569680843,Rental unit in Buenos Aires · 1 bedroom · 2 beds · 1 bath,160000912,Leonel,11/24/2017,"Buenos Aires, Argentina",within an hour,94%,f,Belgrano,-34.5581,-58.44719,Entire rental unit,3,1 bath,2.0,2,90,0,,,,"[-58.44719, -34.5581]",29.0,USD,"['Bathtub', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Ethernet connection', 'TV', 'Air conditioning', 'Heating', 'Wifi', 'Kitchen', 'Space where guests can cook their own meals', 'Refrigerator', 'M"
973190265150512978,https://www.airbnb.com/rooms/973190265150512978,Rental unit in Buenos Aires · ?4.93 · 1 bedroom · 1 bed · 1 bath,513296580,BT Homes,5/5/2023,"Buenos Aires, Argentina",within an hour,100%,f,Palermo,-34.58200277170224,-58.43365562195355,Entire rental unit,2,1 bath,1.0,1,250,14,9/9/2023,12/23/2023,4.93,"[-58.43365562195355, -34.582002771702236]",35.0,USD,"['City skyline view', 'Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Body soap', 'Bidet', 'Hot water', 'Paid washer ï¿½ In building', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton l"
973194017496355459,https://www.airbnb.com/rooms/973194017496355459,Rental unit in Buenos Aires · ?4.80 · 1 bedroom · 1 bed · 1 bath,103160479,Romina,11/9/2016,"Lima Region, Peru",within an hour,100%,t,Retiro,-34.59731,-58.38082,Entire rental unit,2,1 bath,1.0,8,365,5,10/5/2023,11/27/2023,4.8,"[-58.38082, -34.59731]",18.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Room-darkening shades', 'Iron', 'Clothing storage', 'TV', 'Air conditioni"
973194183092592886,https://www.airbnb.com/rooms/973194183092592886,Rental unit in Buenos Aires · 1 bedroom · 1 bed · 2 baths,140515809,Pablo,7/15/2017,"El Calafate, Argentina",within an hour,100%,f,Caballito,-34.6286282,-58.4432102,Entire rental unit,2,2 baths,1.0,2,7,2,9/23/2023,10/21/2023,5.0,"[-58.4432102, -34.6286282]",39.0,USD,"['Bathtub', 'Cleaning products', 'Body soap', 'Bidet', 'Hot water', 'Shower gel', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Room-darkening shades', 'Clothing storage: closet', 'TV', 'Air condit"
973196689782336196,https://www.airbnb.com/rooms/973196689782336196,Rental unit in Buenos Aires · ?5.0 · 1 bedroom · 3 beds · 1 bath,466231982,Joni,6/26/2022,,within an hour,100%,f,Palermo,-34.596973757188934,-58.41822040310953,Entire rental unit,2,1 bath,3.0,2,365,6,10/16/2023,12/4/2023,5.0,"[-58.41822040310953, -34.596973757188934]",29.0,USD,"['Washer', 'TV', 'Air conditioning', 'Smoke alarm', 'Wifi', 'Kitchen', 'Space where guests can cook their own meals', 'BBQ grill', 'Pets allowed', 'Assistance animals are always allowed', 'Smoking allowed']"
973197503579275497,https://www.airbnb.com/rooms/973197503579275497,Serviced apartment in Buenos Aires · ?5.0 · 1 bedroom · 1 bed · 1 bath,143379346,Rodrigo,7/30/2017,"Buenos Aires, Argentina",within an hour,100%,t,Villa Crespo,-34.593055,-58.4435327,Entire serviced apartment,2,1 bath,1.0,2,90,4,9/10/2023,10/7/2023,5.0,"[-58.4435327, -34.593055]",23.0,USD,"['Bathtub', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Room-darkening shades', 'Mosquito net', 'Clothing storage: closet', 'TV', 'Window guards', 'Air conditioning', 'Heati"
973198736208149583,https://www.airbnb.com/rooms/973198736208149583,Rental unit in Buenos Aires · ?4.57 · 1 bedroom · 1 bed · 1 bath,90304510,Matias,8/16/2016,"Buenos Aires, Argentina",within an hour,90%,t,Nuñez,-34.5485643,-58.4578202,Entire rental unit,4,1 bath,1.0,2,90,6,9/23/2023,11/27/2023,4.57,"[-58.4578202, -34.5485643]",34.0,USD,"['City skyline view', 'TV', 'Air conditioning', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Space where guests can cook their own meals', 'Cooking basics', 'Pots and pans, oil, salt and pepper', 'Outdoor dining area', 'Pool', 'Hot tub', 'Paid parking on p"
973204287413077635,https://www.airbnb.com/rooms/973204287413077635,Condo in ACR · ?4.78 · 1 bedroom · 3 beds · 2 baths,533495399,Carlos German,8/23/2023,,within an hour,100%,f,Recoleta,-34.58718806055894,-58.39700422478799,Entire condo,4,2 baths,3.0,3,365,8,10/6/2023,12/22/2023,4.78,"[-58.397004224787985, -34.58718806055894]",25.0,USD,"['Bathtub', 'Cleaning products', 'Shampoo', 'Conditioner', 'Body soap', 'Hot water', 'Washer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Clothing storage: walk-in clo"
973210012979469029,https://www.airbnb.com/rooms/973210012979469029,Rental unit in AAD · ?4.75 · Studio · 1 bed · 1 bath,210147055,Giorgina Y Ángel,8/17/2018,"Buenos Aires, Argentina",within an hour,100%,f,Recoleta,-34.58789,-58.39146,Entire rental unit,2,1 bath,1.0,3,45,8,9/13/2023,12/18/2023,4.75,"[-58.39146, -34.58789]",24.0,USD,"['Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Body soap', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Bed linens', 'Clothing storage: closet', 'TV', 'Air conditioning', 'Heating - split type ductles"
973210099949091693,https://www.airbnb.com/rooms/973210099949091693,Rental unit in Buenos Aires · Studio · 2 beds · 1 bath,441482178,Santiago,1/21/2022,"Buenos Aires, Argentina",within an hour,91%,f,Caballito,-34.611268414869464,-58.44215849827185,Entire rental unit,2,1 bath,2.0,1,365,1,10/16/2023,10/16/2023,2.0,"[-58.44215849827185, -34.611268414869464]",21.0,USD,"['Shampoo', 'Hot water', 'Washer', 'Bed linens', 'TV', 'Air conditioning', 'Wifi', 'Kitchen', 'Space where guests can cook their own meals', 'Microwave', 'Cooking basics', 'Pots and pans, oil, salt and pepper', 'Dishes and silverware', 'Bowls, chopsticks"
973212083560879520,https://www.airbnb.com/rooms/973212083560879520,Rental unit in Buenos Aires · ?5.0 · Studio · 1 bed · 1 bath,443160180,Anahi,2/1/2022,"Buenos Aires, Argentina",within an hour,97%,t,Recoleta,-34.593609,-58.3918177,Entire rental unit,2,1 bath,1.0,1,365,2,10/21/2023,11/5/2023,5.0,"[-58.3918177, -34.593609]",,,
973216059181075053,https://www.airbnb.com/rooms/973216059181075053,Rental unit in Buenos Aires · ?4.82 · 2 bedrooms · 2 beds · 1.5 baths,60886570,Santiago,2/29/2016,"Buenos Aires, Argentina",within an hour,100%,t,Villa Crespo,-34.59143,-58.44276,Entire rental unit,6,1.5 baths,2.0,3,365,10,9/23/2023,12/23/2023,4.82,"[-58.44276, -34.59143]",71.0,USD,"['City skyline view', 'Hair dryer', 'Cleaning products', 'Dove o similar shampoo', 'Dove o similar conditioner', 'Dove o similar body soap', 'Bidet', 'Hot water', 'Free washer ï¿½ In unit', 'Free dryer ï¿½ In unit', 'Essentials', 'Towels, bed sheets, soa"
973221041246145149,https://www.airbnb.com/rooms/973221041246145149,Rental unit in Buenos Aires · 1 bedroom · 1 bed · 1 bath,535501503,Andre Ricardo,9/4/2023,,within an hour,90%,f,Palermo,-34.5876934,-58.43977779999999,Entire rental unit,2,1 bath,1.0,3,365,1,10/16/2023,10/16/2023,4.0,"[-58.43977779999999, -34.5876934]",34.0,USD,"['TV', 'Security cameras on property', 'Wifi', 'Kitchen', 'Space where guests can cook their own meals', 'Pets allowed', 'Assistance animals are always allowed']"
973256294436944480,https://www.airbnb.com/rooms/973256294436944480,Rental unit in Buenos Aires · ?5.0 · 1 bedroom · 1 bed · 1.5 shared baths,4616327,Margarita,1/7/2013,"Buenos Aires, Argentina",within an hour,100%,f,Palermo,-34.5794606,-58.4074794,Private room in rental unit,1,1.5 shared baths,1.0,2,360,9,9/23/2023,12/7/2023,5.0,"[-58.4074794, -34.5794606]",22.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'L body soap', 'Bidet', 'Hot water', 'Free washer ï¿½ In unit', 'Dryer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blan"
973265068006195571,https://www.airbnb.com/rooms/973265068006195571,Rental unit in Villa Urquiza · 1 bedroom · 2 beds · 2 baths,258222635,Diego,4/26/2019,"Buenos Aires, Argentina",within an hour,100%,f,Villa Urquiza,-34.56792068461604,-58.47260113947436,Entire rental unit,3,2 baths,2.0,1,90,0,,,,"[-58.47260113947436, -34.56792068461604]",57.0,USD,"['City skyline view', 'TV', 'Air conditioning', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Space where guests can cook their own meals', 'Pets allowed', 'Assistance animals are always allowed']"
973274434438228374,https://www.airbnb.com/rooms/973274434438228374,Rental unit in Buenos Aires · 1 bedroom · 4 beds · 2 baths,1021694,Fliphaus,8/25/2011,"Buenos Aires, Argentina",within an hour,100%,f,Monserrat,-34.61509,-58.38039,Entire rental unit,6,2 baths,4.0,1,365,0,,,,"[-58.38039, -34.61509]",107.0,USD,"['Hair dryer', 'Shampoo', 'Conditioner', 'Body soap', 'Bidet', 'Hot water', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Iron', 'Drying rack for clothing', 'Clothing storage', 'TV', 'Crib', 'Pack ï¿½n play/Travel crib', 'Baby bath', 'Air condi"
973274533291236716,https://www.airbnb.com/rooms/973274533291236716,Rental unit in Buenos Aires · ?4.78 · Studio · 2 beds · 1 bath,1021694,Fliphaus,8/25/2011,"Buenos Aires, Argentina",within an hour,100%,f,Monserrat,-34.61443114589144,-58.38076263407074,Entire rental unit,3,1 bath,2.0,1,365,9,10/17/2023,12/12/2023,4.78,"[-58.38076263407074, -34.61443114589144]",30.0,USD,"['Hair dryer', 'Shampoo', 'Conditioner', 'Body soap', 'Bidet', 'Hot water', 'Hangers', 'Bed linens', 'Iron', 'Drying rack for clothing', 'Clothing storage', 'TV', 'Crib', 'Pack ï¿½n play/Travel crib', 'Baby bath', 'Air conditioning', 'Heating', 'Security"
973274610558007620,https://www.airbnb.com/rooms/973274610558007620,Rental unit in Buenos Aires · ?4.67 · Studio · 2 beds · 1 bath,1021694,Fliphaus,8/25/2011,"Buenos Aires, Argentina",within an hour,100%,f,Monserrat,-34.61372,-58.38094,Entire rental unit,3,1 bath,2.0,1,365,6,10/16/2023,12/10/2023,4.67,"[-58.38094, -34.61372]",,,
973284502691329867,https://www.airbnb.com/rooms/973284502691329867,Rental unit in San Nicolas · 1 bedroom · 1 bed · 1 bath,182681419,Lau,4/5/2018,"Buenos Aires, Argentina",a few days or more,20%,f,San Nicolas,-34.6004656,-58.3897211,Entire rental unit,3,1 bath,1.0,5,365,0,,,,"[-58.3897211, -34.6004656]",22.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Hot water', 'Washer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Drying rack for clothing', 'Clothing storage: closet, wardrobe, and dresser', 'TV', 'Air condition"
973301242292060356,https://www.airbnb.com/rooms/973301242292060356,Rental unit in Buenos Aires · ?5.0 · 2 bedrooms · 2 beds · 1 bath,196683014,Fabricio,6/19/2018,"Buenos Aires, Argentina",within an hour,100%,f,Palermo,-34.5853717,-58.4212812,Entire rental unit,3,1 bath,2.0,2,9,12,10/29/2023,12/27/2023,5.0,"[-58.4212812, -34.5853717]",38.0,USD,"['Hair dryer', 'Cleaning products', 'Shampoo', 'Body soap', 'Bidet', 'Hot water', 'Washer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Extra pillows and blankets', 'Iron', 'Drying rack for cloth"
973302838238808325,https://www.airbnb.com/rooms/973302838238808325,Rental unit in Buenos Aires · ?5.0 · 1 bedroom · 3 beds · 1 bath,139478630,Gabriel,7/9/2017,"Buenos Aires, Argentina",within an hour,100%,f,Palermo,-34.5955936,-58.421995,Entire rental unit,4,1 bath,3.0,3,1125,9,9/15/2023,12/20/2023,5.0,"[-58.421995, -34.5955936]",25.0,USD,"['Bathtub', 'Cleaning products', 'Body soap', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Clothing storage', 'TV', 'Air conditi"
973324960817143998,https://www.airbnb.com/rooms/973324960817143998,Rental unit in Buenos Aires · ?5.0 · 1 bedroom · 1 bed · 1 bath,341807357,Julian,3/16/2020,"Buenos Aires, Argentina",within an hour,100%,t,Recoleta,-34.5952314,-58.41036709999999,Entire rental unit,4,1 bath,1.0,3,365,4,10/4/2023,10/29/2023,5.0,"[-58.41036709999999, -34.5952314]",27.0,USD,"['City skyline view', 'Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Body soap', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', "
973326603704653736,https://www.airbnb.com/rooms/973326603704653736,Rental unit in Buenos Aires · 1 bedroom · 1 bed · 1 bath,179068962,Fede,3/18/2018,"Buenos Aires, Argentina",within a few hours,80%,f,San Cristobal,-34.6201116,-58.40361169999999,Entire rental unit,4,1 bath,1.0,15,365,0,,,,"[-58.40361169999999, -34.6201116]",12.0,USD,"['TV', 'Wifi', 'Kitchen', 'Space where guests can cook their own meals', 'Refrigerator', 'Dishes and silverware', 'Bowls, chopsticks, plates, cups, etc.', 'Outdoor dining area']"
973337727805405806,https://www.airbnb.com/rooms/973337727805405806,Condo in Buenos Aires · ?4.67 · 2 bedrooms · 2 beds · 1 bath,436915993,Majito,12/21/2021,,within an hour,100%,t,Palermo,-34.57943714905537,-58.41308020055294,Entire condo,3,1 bath,2.0,3,365,3,9/26/2023,10/16/2023,4.67,"[-58.41308020055294, -34.57943714905537]",,,
973350280261622234,https://www.airbnb.com/rooms/973350280261622234,Rental unit in Buenos Aires · 1 bedroom · 1 bed · 1 bath,29344526,Luis,3/14/2015,"Córdoba, Argentina",within an hour,100%,f,Almagro,-34.6143356,-58.42997039999999,Entire rental unit,2,1 bath,1.0,2,365,1,12/3/2023,12/3/2023,5.0,"[-58.42997039999999, -34.6143356]",27.0,USD,"['Bathtub', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Drying rack for clothing', 'Clothing storage: closet', 'TV', '"
973355457889820974,https://www.airbnb.com/rooms/973355457889820974,Rental unit in Buenos Aires · ?5.0 · 2 bedrooms · 3 beds · 2.5 baths,535538721,Mario Horacio,9/4/2023,,within an hour,100%,f,Recoleta,-34.598965,-58.3972002,Entire rental unit,4,2.5 baths,3.0,2,25,18,9/10/2023,12/26/2023,5.0,"[-58.3972002, -34.598965]",68.0,USD,"['Bathtub', 'Hair dryer', 'Bidet', 'Hot water', 'Paid washer ï¿½ In building', 'Paid dryer ï¿½ In building', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Room-darkening shades', 'Iron', 'Clothing "
973358318552763100,https://www.airbnb.com/rooms/973358318552763100,Rental unit in Buenos Aires · 1 bedroom · 1 bed · 1 bath,525644699,Rosa Maria,7/14/2023,,within an hour,100%,f,Palermo,-34.594846926763786,-58.41488134765194,Entire rental unit,2,1 bath,1.0,1,365,0,,,,"[-58.41488134765194, -34.594846926763786]",37.0,USD,"['TV', 'Wifi', 'Kitchen', 'Space where guests can cook their own meals']"
