Unnamed: 0,Trip Duration,Start Time,Stop Time,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender,Trip_Duration_in_min
275,161,2015-10-01 13:04:26,2015-10-01 13:07:07,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,24536,Subscriber,1967.0,1,3
276,364,2015-10-01 13:05:25,2015-10-01 13:11:30,3202,Newport PATH,40.7272235,-74.03375890000001,3184,Paulus Hook,40.7141454,-74.0335519,24497,Subscriber,1986.0,1,6
277,690,2015-10-01 13:07:14,2015-10-01 13:18:45,3210,Pershing Field,40.742677141,-74.051788633,3195,Sip Ave,40.730742625306576,-74.06378388404845,24431,Subscriber,1950.0,1,12
278,237,2015-10-01 13:09:07,2015-10-01 13:13:04,3203,Hamilton Park,40.727595966,-74.044247311,3209,Brunswick St,40.7241765,-74.05065640000001,24681,Subscriber,1975.0,1,4
279,372,2015-10-01 13:13:31,2015-10-01 13:19:44,3187,Warren St,40.721123600000006,-74.03805095,3209,Brunswick St,40.7241765,-74.05065640000001,24707,Subscriber,1989.0,1,6
280,631,2015-10-01 13:19:01,2015-10-01 13:29:32,3183,Exchange Place,40.7162469,-74.0334588,3202,Newport PATH,40.7272235,-74.03375890000001,24508,Subscriber,1983.0,1,11
281,629,2015-10-01 13:19:01,2015-10-01 13:29:31,3183,Exchange Place,40.7162469,-74.0334588,3202,Newport PATH,40.7272235,-74.03375890000001,24599,Customer,1984.0,0,10
282,619,2015-10-01 13:19:24,2015-10-01 13:29:44,3183,Exchange Place,40.7162469,-74.0334588,3202,Newport PATH,40.7272235,-74.03375890000001,24581,Subscriber,1986.0,1,10
283,1386,2015-10-01 13:22:18,2015-10-01 13:45:24,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3183,Exchange Place,40.7162469,-74.0334588,24669,Subscriber,1989.0,1,23
284,1362,2015-10-01 13:22:42,2015-10-01 13:45:24,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3183,Exchange Place,40.7162469,-74.0334588,24445,Subscriber,1986.0,1,23
285,215,2015-10-01 13:22:48,2015-10-01 13:26:23,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,24480,Subscriber,1962.0,1,4
286,382,2015-10-01 13:34:31,2015-10-01 13:40:54,3195,Sip Ave,40.730742625306576,-74.06378388404845,3225,Baldwin at Montgomery,40.7236589,-74.0641943,24546,Customer,1984.0,0,6
287,638,2015-10-01 13:34:47,2015-10-01 13:45:26,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3183,Exchange Place,40.7162469,-74.0334588,24629,Customer,1984.0,0,11
288,210,2015-10-01 13:46:24,2015-10-01 13:49:54,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,24406,Subscriber,1963.0,1,4
289,288,2015-10-01 13:47:14,2015-10-01 13:52:02,3211,Newark Ave,40.72152515,-74.046304543,3185,City Hall,40.7177325,-74.04384499999999,24412,Subscriber,1983.0,2,5
290,306,2015-10-01 13:47:58,2015-10-01 13:53:05,3197,North St,40.752559000000005,-74.044725,3215,Central Ave,40.7467299,-74.0492509,24592,Customer,1984.0,0,5
291,977,2015-10-01 13:49:25,2015-10-01 14:05:42,3195,Sip Ave,40.730742625306576,-74.06378388404845,3196,Riverview Park,40.7443187,-74.04399090000001,24626,Customer,1984.0,0,16
292,837,2015-10-01 13:50:53,2015-10-01 14:04:51,3198,Heights Elevator,40.74871594538023,-74.04044330120088,3186,Grove St PATH,40.71958611647166,-74.0431174635887,24691,Subscriber,1951.0,1,14
293,454,2015-10-01 13:51:40,2015-10-01 13:59:14,3202,Newport PATH,40.7272235,-74.03375890000001,3187,Warren St,40.721123600000006,-74.03805095,24526,Customer,1984.0,0,8
294,441,2015-10-01 13:51:57,2015-10-01 13:59:18,3202,Newport PATH,40.7272235,-74.03375890000001,3187,Warren St,40.721123600000006,-74.03805095,24474,Customer,1984.0,0,7
295,426,2015-10-01 13:52:16,2015-10-01 13:59:22,3202,Newport PATH,40.7272235,-74.03375890000001,3187,Warren St,40.721123600000006,-74.03805095,24508,Customer,1984.0,0,7
296,790,2015-10-01 13:57:45,2015-10-01 14:10:56,3211,Newark Ave,40.72152515,-74.046304543,3199,Newport Pkwy,40.7287448,-74.03210820000001,24553,Subscriber,1991.0,2,13
297,583,2015-10-01 13:59:13,2015-10-01 14:08:57,3199,Newport Pkwy,40.7287448,-74.03210820000001,3183,Exchange Place,40.7162469,-74.0334588,24623,Customer,1984.0,0,10
298,1752,2015-10-01 14:06:21,2015-10-01 14:35:33,3212,Christ Hospital,40.734785818,-74.050443636,3212,Christ Hospital,40.734785818,-74.050443636,24697,Subscriber,1965.0,1,29
299,260,2015-10-01 14:09:08,2015-10-01 14:13:29,3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887,24707,Subscriber,1981.0,1,4
300,1605,2015-10-01 14:13:55,2015-10-01 14:40:41,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958611647166,-74.0431174635887,24564,Customer,1984.0,0,27
301,405,2015-10-01 14:16:09,2015-10-01 14:22:55,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887,24536,Subscriber,1992.0,1,7
302,533,2015-10-01 14:21:34,2015-10-01 14:30:28,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3202,Newport PATH,40.7272235,-74.03375890000001,24478,Subscriber,1986.0,2,9
303,664,2015-10-01 14:23:22,2015-10-01 14:34:26,3194,McGinley Square,40.7253399253558,-74.06762212514876,3203,Hamilton Park,40.727595966,-74.044247311,24702,Subscriber,1974.0,2,11
304,343,2015-10-01 14:24:07,2015-10-01 14:29:50,3185,City Hall,40.7177325,-74.04384499999999,3187,Warren St,40.721123600000006,-74.03805095,24429,Subscriber,1979.0,1,6
305,206,2015-10-01 14:33:51,2015-10-01 14:37:17,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3205,JC Medical Center,40.71653978099194,-74.0496379137039,24490,Subscriber,1980.0,1,3
306,866,2015-10-01 14:35:57,2015-10-01 14:50:23,3202,Newport PATH,40.7272235,-74.03375890000001,3203,Hamilton Park,40.727595966,-74.044247311,24599,Subscriber,1977.0,2,14
307,1377,2015-10-01 14:46:42,2015-10-01 15:09:40,3194,McGinley Square,40.7253399253558,-74.06762212514876,3194,McGinley Square,40.7253399253558,-74.06762212514876,24419,Subscriber,1987.0,1,23
308,482,2015-10-01 14:55:04,2015-10-01 15:03:06,3184,Paulus Hook,40.7141454,-74.0335519,3213,Van Vorst Park,40.71848892,-74.047726625,24666,Subscriber,1959.0,2,8
309,624,2015-10-01 15:00:22,2015-10-01 15:10:47,3203,Hamilton Park,40.727595966,-74.044247311,3185,City Hall,40.7177325,-74.04384499999999,24494,Subscriber,1977.0,2,10
310,771,2015-10-01 15:01:45,2015-10-01 15:14:37,3202,Newport PATH,40.7272235,-74.03375890000001,3220,5 Corners Library,40.73496102000952,-74.05950307846071,24478,Subscriber,1982.0,1,13
311,202,2015-10-01 15:02:56,2015-10-01 15:06:18,3203,Hamilton Park,40.727595966,-74.044247311,3211,Newark Ave,40.72152515,-74.046304543,17653,Subscriber,1982.0,1,3
312,881,2015-10-01 15:04:05,2015-10-01 15:18:47,3203,Hamilton Park,40.727595966,-74.044247311,3199,Newport Pkwy,40.7287448,-74.03210820000001,24455,Subscriber,1977.0,2,15
313,146,2015-10-01 15:05:05,2015-10-01 15:07:32,3184,Paulus Hook,40.7141454,-74.0335519,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,24612,Subscriber,1979.0,1,2
314,543,2015-10-01 15:05:35,2015-10-01 15:14:39,3212,Christ Hospital,40.734785818,-74.050443636,3195,Sip Ave,40.730742625306576,-74.06378388404845,24454,Subscriber,1990.0,1,9
315,589,2015-10-01 15:06:52,2015-10-01 15:16:42,3202,Newport PATH,40.7272235,-74.03375890000001,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,24581,Subscriber,1986.0,2,10
316,266,2015-10-01 15:08:02,2015-10-01 15:12:28,3213,Van Vorst Park,40.71848892,-74.047726625,3209,Brunswick St,40.7241765,-74.05065640000001,24666,Subscriber,1985.0,2,4
317,255,2015-10-01 15:16:23,2015-10-01 15:20:38,3185,City Hall,40.7177325,-74.04384499999999,3211,Newark Ave,40.72152515,-74.046304543,24430,Subscriber,1983.0,2,4
318,688,2015-10-01 15:20:19,2015-10-01 15:31:47,3212,Christ Hospital,40.734785818,-74.050443636,3195,Sip Ave,40.730742625306576,-74.06378388404845,24543,Subscriber,1988.0,1,11
319,380,2015-10-01 15:35:41,2015-10-01 15:42:01,3202,Newport PATH,40.7272235,-74.03375890000001,3203,Hamilton Park,40.727595966,-74.044247311,24652,Subscriber,1960.0,1,6
320,378,2015-10-01 15:39:02,2015-10-01 15:45:20,3187,Warren St,40.721123600000006,-74.03805095,3202,Newport PATH,40.7272235,-74.03375890000001,24429,Customer,1984.0,0,6
321,345,2015-10-01 15:39:31,2015-10-01 15:45:17,3187,Warren St,40.721123600000006,-74.03805095,3202,Newport PATH,40.7272235,-74.03375890000001,24508,Customer,1984.0,0,6
322,174,2015-10-01 15:39:38,2015-10-01 15:42:32,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3213,Van Vorst Park,40.71848892,-74.047726625,24548,Customer,1984.0,0,3
323,339,2015-10-01 15:39:39,2015-10-01 15:45:18,3187,Warren St,40.721123600000006,-74.03805095,3202,Newport PATH,40.7272235,-74.03375890000001,24474,Customer,1984.0,0,6
324,311,2015-10-01 15:40:16,2015-10-01 15:45:27,3187,Warren St,40.721123600000006,-74.03805095,3202,Newport PATH,40.7272235,-74.03375890000001,24705,Customer,1984.0,0,5
325,357,2015-10-01 15:40:41,2015-10-01 15:46:39,3195,Sip Ave,40.730742625306576,-74.06378388404845,3220,5 Corners Library,40.73496102000952,-74.05950307846071,24379,Subscriber,1970.0,1,6
326,674,2015-10-01 15:47:09,2015-10-01 15:58:23,3220,5 Corners Library,40.73496102000952,-74.05950307846071,3202,Newport PATH,40.7272235,-74.03375890000001,24645,Subscriber,1982.0,1,11
327,1343,2015-10-01 15:54:20,2015-10-01 16:16:43,3207,Oakland Ave,40.7376037,-74.05247829999999,3185,City Hall,40.7177325,-74.04384499999999,24569,Subscriber,1985.0,1,22
328,274,2015-10-01 15:56:11,2015-10-01 16:00:45,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3205,JC Medical Center,40.71653978099194,-74.0496379137039,24481,Subscriber,1976.0,2,5
329,633,2015-10-01 15:57:16,2015-10-01 16:07:49,3195,Sip Ave,40.730742625306576,-74.06378388404845,3207,Oakland Ave,40.7376037,-74.05247829999999,24470,Subscriber,1983.0,2,11
330,530,2015-10-01 16:02:02,2015-10-01 16:10:52,3183,Exchange Place,40.7162469,-74.0334588,3202,Newport PATH,40.7272235,-74.03375890000001,24457,Subscriber,1962.0,1,9
331,631,2015-10-01 16:06:24,2015-10-01 16:16:56,3195,Sip Ave,40.730742625306576,-74.06378388404845,3212,Christ Hospital,40.734785818,-74.050443636,24551,Subscriber,1990.0,1,11
332,1956,2015-10-01 16:07:53,2015-10-01 16:40:29,3195,Sip Ave,40.730742625306576,-74.06378388404845,3225,Baldwin at Montgomery,40.7236589,-74.0641943,24498,Subscriber,1976.0,1,33
333,404,2015-10-01 16:07:59,2015-10-01 16:14:44,3195,Sip Ave,40.730742625306576,-74.06378388404845,3207,Oakland Ave,40.7376037,-74.05247829999999,24402,Subscriber,1959.0,2,7
334,481,2015-10-01 16:10:40,2015-10-01 16:18:42,3220,5 Corners Library,40.73496102000952,-74.05950307846071,3194,McGinley Square,40.7253399253558,-74.06762212514876,24379,Subscriber,1970.0,1,8
335,327,2015-10-01 16:12:18,2015-10-01 16:17:45,3203,Hamilton Park,40.727595966,-74.044247311,3202,Newport PATH,40.7272235,-74.03375890000001,24702,Subscriber,1980.0,1,5
336,733,2015-10-01 16:12:26,2015-10-01 16:24:39,3211,Newark Ave,40.72152515,-74.046304543,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,24393,Subscriber,1953.0,1,12
337,238,2015-10-01 16:13:16,2015-10-01 16:17:15,3202,Newport PATH,40.7272235,-74.03375890000001,3199,Newport Pkwy,40.7287448,-74.03210820000001,24457,Subscriber,1955.0,1,4
338,547,2015-10-01 16:15:38,2015-10-01 16:24:45,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3199,Newport Pkwy,40.7287448,-74.03210820000001,24707,Subscriber,1964.0,1,9
339,360,2015-10-01 16:16:55,2015-10-01 16:22:55,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.730742625306576,-74.06378388404845,24546,Customer,1984.0,0,6
340,363,2015-10-01 16:24:18,2015-10-01 16:30:21,3220,5 Corners Library,40.73496102000952,-74.05950307846071,3210,Pershing Field,40.742677141,-74.051788633,24478,Subscriber,1985.0,2,6
341,458,2015-10-01 16:25:44,2015-10-01 16:33:22,3195,Sip Ave,40.730742625306576,-74.06378388404845,3201,Dey St,40.737711,-74.066921,24510,Subscriber,1972.0,1,8
342,995,2015-10-01 16:39:15,2015-10-01 16:55:51,3185,City Hall,40.7177325,-74.04384499999999,3207,Oakland Ave,40.7376037,-74.05247829999999,24711,Subscriber,1984.0,2,17
343,1786,2015-10-01 16:43:50,2015-10-01 17:13:36,3202,Newport PATH,40.7272235,-74.03375890000001,3203,Hamilton Park,40.727595966,-74.044247311,24508,Subscriber,1991.0,1,30
344,387,2015-10-01 16:44:54,2015-10-01 16:51:22,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,24579,Subscriber,1960.0,1,6
345,22792,2015-10-01 16:44:55,2015-10-01 23:04:48,3195,Sip Ave,40.730742625306576,-74.06378388404845,3193,Lincoln Park,40.7246050998869,-74.07840594649316,24601,Subscriber,1977.0,1,380
346,1574,2015-10-01 16:47:12,2015-10-01 17:13:26,3202,Newport PATH,40.7272235,-74.03375890000001,3203,Hamilton Park,40.727595966,-74.044247311,24645,Subscriber,1991.0,1,26
347,255,2015-10-01 16:48:01,2015-10-01 16:52:16,3206,Hilltop,40.7311689,-74.0575736,3212,Christ Hospital,40.734785818,-74.050443636,24637,Customer,1984.0,0,4
348,446,2015-10-01 16:59:16,2015-10-01 17:06:43,3196,Riverview Park,40.7443187,-74.04399090000001,3197,North St,40.752559000000005,-74.044725,24647,Subscriber,1984.0,1,7
349,184,2015-10-01 17:01:28,2015-10-01 17:04:32,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3183,Exchange Place,40.7162469,-74.0334588,24581,Subscriber,1986.0,2,3
350,185,2015-10-01 17:02:44,2015-10-01 17:05:49,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,24608,Subscriber,1964.0,1,3
351,268,2015-10-01 17:03:25,2015-10-01 17:07:54,3195,Sip Ave,40.730742625306576,-74.06378388404845,3201,Dey St,40.737711,-74.066921,24511,Subscriber,1962.0,1,4
352,335,2015-10-01 17:04:56,2015-10-01 17:10:31,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,24650,Subscriber,1982.0,2,6
353,520,2015-10-01 17:04:59,2015-10-01 17:13:39,3210,Pershing Field,40.742677141,-74.051788633,3195,Sip Ave,40.730742625306576,-74.06378388404845,24574,Subscriber,1990.0,1,9
354,372,2015-10-01 17:06:05,2015-10-01 17:12:18,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887,24612,Subscriber,1977.0,1,6
355,477,2015-10-01 17:12:20,2015-10-01 17:20:18,3183,Exchange Place,40.7162469,-74.0334588,3186,Grove St PATH,40.71958611647166,-74.0431174635887,24436,Subscriber,1980.0,1,8
356,308,2015-10-01 17:12:40,2015-10-01 17:17:49,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,24476,Subscriber,1981.0,2,5
357,383,2015-10-01 17:20:26,2015-10-01 17:26:50,3187,Warren St,40.721123600000006,-74.03805095,3203,Hamilton Park,40.727595966,-74.044247311,24596,Subscriber,1974.0,1,6
358,146,2015-10-01 17:23:55,2015-10-01 17:26:21,3202,Newport PATH,40.7272235,-74.03375890000001,3199,Newport Pkwy,40.7287448,-74.03210820000001,24474,Subscriber,1990.0,1,2
359,1525,2015-10-01 17:24:41,2015-10-01 17:50:06,3203,Hamilton Park,40.727595966,-74.044247311,3205,JC Medical Center,40.71653978099194,-74.0496379137039,24472,Subscriber,1991.0,1,25
360,811,2015-10-01 15:37:35,2015-10-01 15:51:07,3200,MLK Light Rail,40.7111305,-74.0788855,3186,Grove St PATH,40.71958611647166,-74.0431174635887,24586,Subscriber,1986.0,1,14
361,1504,2015-10-01 17:25:05,2015-10-01 17:50:09,3203,Hamilton Park,40.727595966,-74.044247311,3205,JC Medical Center,40.71653978099194,-74.0496379137039,24645,Subscriber,1991.0,1,25
362,474,2015-10-01 17:25:42,2015-10-01 17:33:37,3211,Newark Ave,40.72152515,-74.046304543,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,24430,Subscriber,1977.0,1,8
363,703,2015-10-01 17:27:06,2015-10-01 17:38:49,3184,Paulus Hook,40.7141454,-74.0335519,3186,Grove St PATH,40.71958611647166,-74.0431174635887,24590,Subscriber,1976.0,1,12
364,538,2015-10-01 17:30:18,2015-10-01 17:39:17,3212,Christ Hospital,40.734785818,-74.050443636,3195,Sip Ave,40.730742625306576,-74.06378388404845,24403,Subscriber,1988.0,1,9
365,662,2015-10-01 17:31:02,2015-10-01 17:42:05,3202,Newport PATH,40.7272235,-74.03375890000001,3203,Hamilton Park,40.727595966,-74.044247311,24681,Subscriber,1977.0,1,11
366,871,2015-10-01 17:38:47,2015-10-01 17:53:18,3187,Warren St,40.721123600000006,-74.03805095,3187,Warren St,40.721123600000006,-74.03805095,24526,Customer,1984.0,0,15
367,557,2015-10-01 17:38:48,2015-10-01 17:48:05,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3203,Hamilton Park,40.727595966,-74.044247311,24436,Subscriber,1980.0,1,9
368,711,2015-10-01 17:39:23,2015-10-01 17:51:14,3184,Paulus Hook,40.7141454,-74.0335519,3203,Hamilton Park,40.727595966,-74.044247311,24676,Subscriber,1983.0,2,12
369,300,2015-10-01 17:40:15,2015-10-01 17:45:16,3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887,24666,Subscriber,1955.0,1,5
370,491,2015-10-01 17:41:41,2015-10-01 17:49:52,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3209,Brunswick St,40.7241765,-74.05065640000001,24590,Subscriber,1978.0,2,8
371,417,2015-10-01 17:43:56,2015-10-01 17:50:53,3184,Paulus Hook,40.7141454,-74.0335519,3213,Van Vorst Park,40.71848892,-74.047726625,24650,Customer,1984.0,0,7
372,281,2015-10-01 17:45:51,2015-10-01 17:50:32,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3203,Hamilton Park,40.727595966,-74.044247311,24639,Subscriber,1985.0,1,5
373,202,2015-10-01 17:48:59,2015-10-01 17:52:21,3213,Van Vorst Park,40.71848892,-74.047726625,3185,City Hall,40.7177325,-74.04384499999999,24443,Subscriber,1976.0,2,3
374,130,2015-10-01 17:49:51,2015-10-01 17:52:02,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3213,Van Vorst Park,40.71848892,-74.047726625,24415,Subscriber,1972.0,1,2
375,1538,2015-10-01 17:55:49,2015-10-01 18:21:27,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3205,JC Medical Center,40.71653978099194,-74.0496379137039,24472,Subscriber,1991.0,1,26
376,456,2015-10-01 17:55:58,2015-10-01 18:03:35,3184,Paulus Hook,40.7141454,-74.0335519,3185,City Hall,40.7177325,-74.04384499999999,24516,Subscriber,1984.0,1,8
377,1517,2015-10-01 17:56:09,2015-10-01 18:21:26,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3205,JC Medical Center,40.71653978099194,-74.0496379137039,24645,Subscriber,1991.0,1,25
378,324,2015-10-01 17:57:02,2015-10-01 18:02:27,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3209,Brunswick St,40.7241765,-74.05065640000001,24612,Subscriber,1972.0,2,5
379,824,2015-10-01 17:58:21,2015-10-01 18:12:05,3195,Sip Ave,40.730742625306576,-74.06378388404845,3191,Union St,40.71821129999999,-74.08363940000001,24454,Subscriber,1994.0,1,14
380,194,2015-10-01 17:58:25,2015-10-01 18:01:40,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3211,Newark Ave,40.72152515,-74.046304543,24643,Subscriber,1980.0,1,3
381,461,2015-10-01 17:59:40,2015-10-01 18:07:22,3195,Sip Ave,40.730742625306576,-74.06378388404845,3193,Lincoln Park,40.7246050998869,-74.07840594649316,24399,Subscriber,1990.0,1,8
382,145,2015-10-01 18:01:57,2015-10-01 18:04:23,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,24581,Subscriber,1985.0,2,2
383,241,2015-10-01 18:02:37,2015-10-01 18:06:39,3198,Heights Elevator,40.74871594538023,-74.04044330120088,3197,North St,40.752559000000005,-74.044725,24677,Subscriber,1956.0,1,4
384,312,2015-10-01 18:07:44,2015-10-01 18:12:57,3185,City Hall,40.7177325,-74.04384499999999,3213,Van Vorst Park,40.71848892,-74.047726625,24516,Subscriber,1984.0,1,5
385,234,2015-10-01 18:12:37,2015-10-01 18:16:31,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3213,Van Vorst Park,40.71848892,-74.047726625,24531,Subscriber,1974.0,1,4
386,304,2015-10-01 18:12:56,2015-10-01 18:18:00,3206,Hilltop,40.7311689,-74.0575736,3207,Oakland Ave,40.7376037,-74.05247829999999,24621,Subscriber,1979.0,1,5
387,352,2015-10-01 18:13:10,2015-10-01 18:19:02,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3209,Brunswick St,40.7241765,-74.05065640000001,24723,Subscriber,1982.0,1,6
388,1257,2015-10-01 18:18:11,2015-10-01 18:39:08,3213,Van Vorst Park,40.71848892,-74.047726625,3196,Riverview Park,40.7443187,-74.04399090000001,24516,Subscriber,1984.0,1,21
389,310,2015-10-01 18:19:40,2015-10-01 18:24:50,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3205,JC Medical Center,40.71653978099194,-74.0496379137039,24700,Subscriber,1987.0,1,5
390,182,2015-10-01 18:22:54,2015-10-01 18:25:56,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3211,Newark Ave,40.72152515,-74.046304543,24396,Subscriber,1972.0,1,3
391,788,2015-10-01 18:24:50,2015-10-01 18:37:58,3203,Hamilton Park,40.727595966,-74.044247311,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,24596,Subscriber,1980.0,1,13
392,588,2015-10-01 18:25:19,2015-10-01 18:35:08,3211,Newark Ave,40.72152515,-74.046304543,3192,Liberty Light Rail,40.7112423,-74.0557013,24643,Subscriber,1980.0,1,10
393,288,2015-10-01 18:25:46,2015-10-01 18:30:34,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.0431174635887,24709,Subscriber,1978.0,1,5
394,293,2015-10-01 18:25:47,2015-10-01 18:30:41,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.0431174635887,24625,Subscriber,1986.0,2,5
395,285,2015-10-01 18:27:02,2015-10-01 18:31:48,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.721123600000006,-74.03805095,24594,Subscriber,1985.0,2,5
396,213,2015-10-01 18:27:32,2015-10-01 18:31:06,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.721123600000006,-74.03805095,24669,Subscriber,1988.0,2,4
397,446,2015-10-01 18:29:26,2015-10-01 18:36:53,3185,City Hall,40.7177325,-74.04384499999999,3192,Liberty Light Rail,40.7112423,-74.0557013,24443,Subscriber,1983.0,1,7
398,684,2015-10-01 18:30:20,2015-10-01 18:41:45,3199,Newport Pkwy,40.7287448,-74.03210820000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887,19086,Subscriber,1989.0,2,11
399,992,2015-10-01 18:30:36,2015-10-01 18:47:08,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3212,Christ Hospital,40.734785818,-74.050443636,24635,Subscriber,1980.0,1,17
400,335,2015-10-01 18:33:36,2015-10-01 18:39:11,3202,Newport PATH,40.7272235,-74.03375890000001,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,24702,Subscriber,1979.0,1,6
401,697,2015-10-01 18:35:15,2015-10-01 18:46:53,3195,Sip Ave,40.730742625306576,-74.06378388404845,3215,Central Ave,40.7467299,-74.0492509,24482,Subscriber,1977.0,1,12
402,306,2015-10-01 18:35:33,2015-10-01 18:40:39,3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887,24723,Subscriber,1979.0,1,5
403,134,2015-10-01 18:36:53,2015-10-01 18:39:07,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,24629,Subscriber,1988.0,1,2
404,289,2015-10-01 18:38:09,2015-10-01 18:42:58,3184,Paulus Hook,40.7141454,-74.0335519,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,24497,Subscriber,1956.0,1,5
405,300,2015-10-01 18:41:54,2015-10-01 18:46:55,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3203,Hamilton Park,40.727595966,-74.044247311,24691,Subscriber,1960.0,1,5
406,249,2015-10-01 18:42:35,2015-10-01 18:46:45,3211,Newark Ave,40.72152515,-74.046304543,3203,Hamilton Park,40.727595966,-74.044247311,24667,Subscriber,1991.0,1,4
407,536,2015-10-01 18:42:49,2015-10-01 18:51:45,3184,Paulus Hook,40.7141454,-74.0335519,3203,Hamilton Park,40.727595966,-74.044247311,24540,Subscriber,1982.0,1,9
408,158,2015-10-01 18:45:12,2015-10-01 18:47:51,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,24445,Subscriber,1983.0,1,3
409,181,2015-10-01 18:46:27,2015-10-01 18:49:28,3195,Sip Ave,40.730742625306576,-74.06378388404845,3194,McGinley Square,40.7253399253558,-74.06762212514876,24574,Subscriber,1972.0,1,3
410,425,2015-10-01 18:59:48,2015-10-01 19:06:53,3195,Sip Ave,40.730742625306576,-74.06378388404845,3207,Oakland Ave,40.7376037,-74.05247829999999,24615,Subscriber,1986.0,1,7
411,266,2015-10-01 19:03:29,2015-10-01 19:07:56,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3209,Brunswick St,40.7241765,-74.05065640000001,24723,Subscriber,1983.0,1,4
412,558,2015-10-01 19:06:28,2015-10-01 19:15:46,3185,City Hall,40.7177325,-74.04384499999999,3192,Liberty Light Rail,40.7112423,-74.0557013,24699,Subscriber,1966.0,2,9
413,190,2015-10-01 19:07:33,2015-10-01 19:10:44,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3211,Newark Ave,40.72152515,-74.046304543,24586,Subscriber,1955.0,1,3
414,434,2015-10-01 19:08:17,2015-10-01 19:15:31,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3199,Newport Pkwy,40.7287448,-74.03210820000001,24666,Subscriber,1976.0,1,7
