ID_Alojamiento,URL_Alojamiento,Desc_Alojamiento,ID_Host,Nombre_Host,Fecha_Ini_Host,Ubicacion_Host,Tiempo_Rpta_Host,Ratio_Rpta_Host,Superhost,Barrio_Alojamiento,Barrio_Latitude,Barrio_Logitude,Tipo_Propiedad,Capacidad_Alojamiento,Cant_Baños,Cant_Camas,Noches_Min,Noches_Max,Cant_Reseñas_Alojamiento,Fecha_Ini_Reseña,Fecha_Ult_Reseña,Score_Rating,Punto_Geo_Alojamiento,Precio_Noche,Moneda,Amenidades
503974,https://www.airbnb.com/rooms/503974,Rental unit in Buenos Aires · ?4.95 · 2 bedrooms · 3 beds · 2 baths,2485446,Robert,5/28/2012,"Toronto, Canada",,,f,Palermo,-34.58951,-58.41239,Entire rental unit,4,2 baths,3.0,7,180,20,11/21/2012,8/27/2023,4.95,"[-58.41239, -34.58951]",118.0,USD,"['Hair dryer', 'Cleaning products', 'Shampoo', 'Body soap', 'Hot water', 'Washer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Drying rack for clothi"
504078,https://www.airbnb.com/rooms/504078,Loft in Buenos Aires · 2 bedrooms · 2 beds · 2 baths,2483332,Nicolás,5/28/2012,"Buenos Aires, Argentina",,,f,Palermo,-34.57925,-58.43292,Entire loft,4,2 baths,2.0,4,14,0,,,,"[-58.43292, -34.57925]",196.0,USD,"['Washer', 'Dryer', 'TV with standard cable', 'Air conditioning', 'Heating', 'Kitchen', 'Space where guests can cook their own meals', 'Hot tub', 'Smoking allowed']"
504162,https://www.airbnb.com/rooms/504162,Guest suite in Buenos Aires · ?4.77 · 1 bedroom · 7 beds · 1 shared bath,2486039,Daniel,5/28/2012,"Buenos Aires, Argentina",within an hour,100%,f,Caballito,-34.61072,-58.43191,Shared room in guest suite,4,1 shared bath,7.0,3,30,13,4/10/2018,8/6/2023,4.77,"[-58.43191, -34.61072]",10.0,USD,"['Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Wifi', 'Dedicated workspace', 'In a room with a door', 'Kitchen', 'Space where guests can cook their own meals', 'Refrigerator', 'Patio or balcony', 'Backyard', 'An open "
518190,https://www.airbnb.com/rooms/518190,Rental unit in Buenos Aires · ?4.57 · 2 bedrooms · 2 beds · 1 bath,2551029,Gabi Alquiler,6/5/2012,"Buenos Aires, Argentina",within a day,100%,t,Palermo,-34.57976,-58.43231,Entire rental unit,3,1 bath,2.0,6,1125,54,6/19/2013,12/8/2023,4.57,"[-58.43231, -34.57976]",47.0,USD,"['City skyline view', 'Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Body soap', 'Bidet', 'Hot water', 'Free washer ? In unit', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', "
521070,https://www.airbnb.com/rooms/521070,Rental unit in Buenos Aires · 1 bedroom · 1 bed · 1 bath,2563230,Jaquelin,6/6/2012,,,,f,Villa Crespo,-34.59939,-58.44194,Private room in rental unit,2,1 bath,1.0,5,1125,0,,,,"[-58.44194, -34.59939]",69.0,USD,"['Washer', 'TV', 'Air conditioning', 'Heating', 'Kitchen', 'Space where guests can cook their own meals', 'Shared pool', 'Elevator', 'The home or building has an elevator that?s at least 52 inches deep and a doorway at least 32 inches wide.', 'Gym', 'Una"
521338,https://www.airbnb.com/rooms/521338,Rental unit in Buenos Aires · ?4.83 · 3 bedrooms · 3 beds · 3.5 baths,2485446,Robert,5/28/2012,"Toronto, Canada",,,f,Recoleta,-34.58838,-58.38925,Entire rental unit,6,3.5 baths,3.0,7,180,6,6/13/2013,9/25/2022,4.83,"[-58.38925, -34.58838]",271.0,USD,"['City skyline view', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Body soap', 'Hot water', 'Free washer', 'Free dryer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Extra pillows and blankets',"
521783,https://www.airbnb.com/rooms/521783,Home in Buenos Aires · ?4.57 · 1 bedroom · 1 bed · 1 bath,2034113,Cee Jay,3/29/2012,"Buenos Aires, Argentina",within a few hours,100%,f,Constitucion,-34.61954,-58.38417,Private room in home,2,1 bath,1.0,2,60,154,9/14/2012,11/25/2023,4.57,"[-58.38417, -34.61954]",34.0,USD,"['Bathtub', 'Sachet 2 in 1 shampoo', 'Sachet 2 in 1 conditioner', 'Body soap', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Polycotton linens', 'Extra pillows and blankets', 'Room-darkening s"
530417,https://www.airbnb.com/rooms/530417,Home in Buenos Aires · 1 bedroom · 1 bed · 1 private bath,2605024,Monica,6/11/2012,"Buenos Aires, Argentina",,,f,Villa Luro,-34.6422,-58.49973,Private room in home,1,1 private bath,1.0,1,180,0,,,,"[-58.49973, -34.6422]",20.0,USD,"['Washer', 'Dryer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Iron', 'Air conditioning', 'Heating', 'Lock on bedroom door', 'Wifi', 'Kitchen', 'Space where guests can cook their own meals']"
536467,https://www.airbnb.com/rooms/536467,Rental unit in Buenos Aires · ?4.81 · 1 bedroom · 1 bed · 2 shared baths,1516002,Maria Agustina,12/18/2011,"Buenos Aires, Argentina",within a day,90%,t,Palermo,-34.59152,-58.42356,Private room in rental unit,6,2 shared baths,1.0,9,1125,21,12/25/2012,7/6/2023,4.81,"[-58.42356, -34.59152]",16.0,USD,"['Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Bed linens', 'Extra pillows and blankets', 'TV with standard cable', 'Heating', 'Lock on bedroom door', 'Wifi', 'Kitchen', 'Space where guests can cook their own meals', 'Refriger"
540580,https://www.airbnb.com/rooms/540580,Rental unit in Buenos Aires · ?4.89 · 1 bedroom · 4 beds · 1 bath,2383699,Elisa,5/15/2012,"Buenos Aires, Argentina",within an hour,100%,f,Retiro,-34.59628,-58.3853,Entire rental unit,3,1 bath,4.0,2,50,158,10/24/2012,4/8/2023,4.89,"[-58.3853, -34.59628]",53.0,USD,"['Bathtub', 'Hair dryer', 'Shampoo', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'TV with standard cable', 'Crib', 'Pack ?n play/Travel c"
541925,https://www.airbnb.com/rooms/541925,Rental unit in Recoleta · 2 bedrooms · 1 bed · 1 private bath,2664375,Luz,6/17/2012,"Buenos Aires, Argentina",within an hour,100%,f,Recoleta,-34.58882,-58.38854,Private room in rental unit,1,1 private bath,1.0,4,1125,2,8/20/2018,8/25/2018,3.0,"[-58.38854, -34.58882]",24.0,USD,"['Hot water', 'Washer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'TV with standard cable', 'Heating', 'Wifi', 'Kitchen', 'Space where guests can cook their own meals', 'Elevator', 'The home or building has an elevator that?s"
543660,https://www.airbnb.com/rooms/543660,Rental unit in Buenos Aires · ?4.68 · 1 bedroom · 3 beds · 1 bath,2672680,Eduardo,6/18/2012,"Buenos Aires Province, Argentina",within an hour,100%,f,Retiro,-34.59781,-58.37942,Entire rental unit,3,1 bath,3.0,3,730,24,12/20/2012,11/26/2023,4.68,"[-58.37942, -34.59781]",68.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Body soap', 'Hot water', 'Dryer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Extra pillows and blankets', 'Room-darkenin"
553921,https://www.airbnb.com/rooms/553921,Rental unit in Buenos Aires · ?4.69 · 1 bedroom · 2 beds · 1 bath,2721868,Liliana,6/23/2012,"Buenos Aires, Argentina",within a day,100%,f,Recoleta,-34.58805,-58.39601,Entire rental unit,2,1 bath,2.0,3,180,53,7/2/2012,4/8/2023,4.69,"[-58.39601, -34.58805]",39.0,USD,"['Bathtub', 'Hair dryer', 'Body soap', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Iron', 'Clothing storage: wardrobe', 'TV with standard cable', 'Air conditioning', 'Heating', 'Wifi', 'Dedi"
554185,https://www.airbnb.com/rooms/554185,Rental unit in Buenos Aires · ?4.96 · 1 bedroom · 2 beds · 1 bath,2724390,Gustavo,6/24/2012,"Buenos Aires, Argentina",within a day,100%,f,San Nicolas,-34.59924,-58.37681,Entire rental unit,4,1 bath,2.0,4,94,26,7/12/2012,8/29/2022,4.96,"[-58.37681, -34.59924]",,,
556912,https://www.airbnb.com/rooms/556912,Rental unit in Buenos Aires · 1 bedroom · 1 bed · 1.5 baths,2764302,Marta,6/27/2012,,,,f,Boca,-34.64628,-58.36572,Private room in rental unit,1,1.5 baths,1.0,7,120,0,,,,"[-58.36572, -34.64628]",39.0,USD,"['TV', 'Heating', 'Kitchen', 'Space where guests can cook their own meals', 'Elevator', 'The home or building has an elevator that?s at least 52 inches deep and a doorway at least 32 inches wide.', 'Unavailable: Lock on bedroom door', 'Lock on bedroom do"
561934,https://www.airbnb.com/rooms/561934,Camper/RV in Buenos Aires · ?5.0 · 1 bedroom · 3 beds · 1 bath,2763233,Eduardo,6/27/2012,"Buenos Aires, Argentina",within a few hours,100%,f,Villa Devoto,-34.60549,-58.52316,Camper/RV,4,1 bath,3.0,3,45,10,4/14/2018,12/3/2023,5.0,"[-58.52316, -34.60549]",25.0,USD,"['Bay view', 'Beach view', 'City skyline view', 'Courtyard view', 'Desert view', 'Canal view', 'Garden view', 'Golf course view', 'Harbor view', 'Lake view', 'Marina view', 'Mountain view', 'Ocean view', 'Park view', 'Pool view', 'Resort view', 'River vi"
564422,https://www.airbnb.com/rooms/564422,Rental unit in Buenos Aires · ?4.60 · 1 bedroom · 1 bed · 1 bath,2775530,Ximena,6/28/2012,"London, United Kingdom",,,f,Palermo,-34.59433,-58.42617,Entire rental unit,2,1 bath,1.0,7,180,50,8/18/2013,12/13/2022,4.6,"[-58.42617, -34.59433]",37.0,USD,"['Washer', 'Dryer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'TV with standard cable', 'Window AC unit', 'Heating', 'Wifi', 'Kitchen', 'Space where guests can cook their own meals', 'Shared pool', 'Elevator', 'The home or building has "
568709,https://www.airbnb.com/rooms/568709,Loft in Buenos Aires · 2 bedrooms · 1 bed · 1.5 baths,2798538,Florencia,7/1/2012,"Buenos Aires, Argentina",,,f,Palermo,-34.57823,-58.40209,Entire loft,2,1.5 baths,1.0,20,700,0,,,,"[-58.40209, -34.57823]",99.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Body soap', 'Bidet', 'Outdoor shower', 'Hot water', 'Free washer ? In unit', 'Free dryer ? In building', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens',"
568747,https://www.airbnb.com/rooms/568747,Rental unit in Buenos Aires · ?4.66 · 1 bedroom · 2 beds · 1.5 baths,444416,Claudia,3/15/2011,"Buenos Aires, Argentina",within a few hours,100%,f,Palermo,-34.59507,-58.42044,Entire rental unit,3,1.5 baths,2.0,3,1124,50,8/12/2012,12/7/2023,4.66,"[-58.42044, -34.59507]",20.0,USD,"['Hot water', 'Washer', 'Hangers', 'Bed linens', 'TV with standard cable', 'Air conditioning', 'Heating', 'Wifi', 'Kitchen', 'Space where guests can cook their own meals', 'Microwave', 'Dishes and silverware', 'Bowls, chopsticks, plates, cups, etc.', 'El"
568824,https://www.airbnb.com/rooms/568824,Rental unit in Buenos Aires · ?4.83 · 3 bedrooms · 3 beds · 1.5 baths,1543565,Real Stage,12/28/2011,"Buenos Aires, Argentina",within a day,90%,t,Palermo,-34.57834,-58.40827,Entire rental unit,3,1.5 baths,3.0,3,30,24,12/23/2021,12/22/2023,4.83,"[-58.40827, -34.57834]",118.0,USD,"['City skyline view', 'Bathtub', 'Bidet', 'Hangers', 'Bed linens', 'Cotton linens', 'Extra pillows and blankets', 'Iron', 'Drying rack for clothing', 'Clothing storage: closet', '50 HDTV with standard cable, Chromecast', 'Books and reading material', 'Cr"
578028,https://www.airbnb.com/rooms/578028,Rental unit in Buenos Aires · ?4.79 · 2 bedrooms · 4 beds · 2 baths,2821710,Lucia,7/3/2012,"Buenos Aires, Argentina",,,f,Nuñez,-34.54933,-58.46402,Entire rental unit,4,2 baths,4.0,28,1125,30,11/7/2012,6/6/2023,4.79,"[-58.46402, -34.54933]",75.0,USD,"['City skyline view', 'Courtyard view', 'Garden view', 'Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Body soap', 'Bidet', 'Outdoor shower', 'Hot water', 'Shower gel', 'Washer', 'Essentials', 'Towels, bed sheets, soap, and toile"
585391,https://www.airbnb.com/rooms/585391,Home in Buenos Aires · ?4.72 · 9 bedrooms · 6 beds · 3 baths,1388769,Juan Y Josefina,11/9/2011,"Buenos Aires, Argentina",,,f,Balvanera,-34.617,-58.40194,Private room in home,1,3 baths,6.0,5,365,25,10/1/2012,3/27/2019,4.72,"[-58.40194, -34.617]",15.0,USD,"['Hair dryer', 'Shampoo', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Iron', 'TV', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Kitchen', 'Space w"
586214,https://www.airbnb.com/rooms/586214,Loft in Buenos Aires · ?4.70 · 1 bedroom · 1 bed · 1.5 baths,794906,Jesse,7/8/2011,"Buenos Aires, Argentina",within an hour,100%,t,Villa Crespo,-34.59628,-58.4274,Entire loft,2,1.5 baths,1.0,4,180,53,10/24/2012,1/22/2022,4.7,"[-58.4274, -34.59628]",55.0,USD,"['Garden view', 'Bathtub', 'Hair dryer', 'Cleaning products', 'Body soap', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Drying r"
589147,https://www.airbnb.com/rooms/589147,Home in Buenos Aires · ?4.80 · 1 bedroom · 1 bed · 2 baths,2905876,Marcos,7/11/2012,"Buenos Aires, Argentina",within an hour,100%,f,Chacarita,-34.58788,-58.44284,Private room in home,1,2 baths,1.0,3,7,118,10/21/2012,8/17/2022,4.8,"[-58.44284, -34.58788]",30.0,USD,"['Hair dryer', 'Shampoo', 'Hot water', 'Washer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Iron', 'TV with standard cable', 'Baby safety gates', 'Heating', 'Lock on bedroom door', "
590806,https://www.airbnb.com/rooms/590806,Condo in Buenos Aires · ?4.45 · 1 bedroom · 1 bed · 1 bath,1933761,Yamila,3/16/2012,"Buenos Aires, Argentina",within an hour,100%,f,Monserrat,-34.61732,-58.39051,Entire condo,1,1 bath,1.0,1,30,42,10/1/2012,11/12/2023,4.45,"[-58.39051, -34.61732]",29.0,USD,"['Cleaning products', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Room-darkening shades', 'Clothing storage: dresser', 'TV', 'Portable fans', 'Heating', 'Wifi', 'Dedicated workspace'"
593333,https://www.airbnb.com/rooms/593333,Rental unit in Buenos Aires · ?4.70 · 1 bedroom · 2 beds · 1 bath,2929880,Mariana,7/13/2012,"Buenos Aires, Argentina",within a few hours,100%,f,Palermo,-34.58947,-58.4206,Entire rental unit,2,1 bath,2.0,28,180,21,11/26/2012,12/1/2022,4.7,"[-58.4206, -34.58947]",34.0,USD,"['Courtyard view', 'Garden view', 'Bathtub', 'Hair dryer', 'Bidet', 'Hot water', 'Paid dryer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Iron', '25 TV with premium cable, standard "
597968,https://www.airbnb.com/rooms/597968,Rental unit in Buenos Aires · ?4.50 · 1 bedroom · 2 beds · 1 bath,2956484,Liliana,7/16/2012,"Buenos Aires, Argentina",,,t,San Nicolas,-34.59997,-58.3807,Entire rental unit,3,1 bath,2.0,3,90,6,8/13/2013,9/3/2023,4.5,"[-58.3807, -34.59997]",39.0,USD,"['Iron', 'TV with standard cable', 'Air conditioning', 'Heating', 'Wifi', 'Kitchen', 'Space where guests can cook their own meals', 'Elevator', 'The home or building has an elevator thatâ??s at least 52 inches deep and a doorway at least 32 inches wide.'"
598615,https://www.airbnb.com/rooms/598615,Rental unit in Buenos Aires · ?4.0 · 1 bedroom · 1 bed · 1 bath,2960821,Matias,7/16/2012,"Buenos Aires, Argentina",within an hour,100%,f,Belgrano,-34.55838,-58.44617,Private room in rental unit,1,1 bath,1.0,5,1125,5,8/16/2013,7/9/2014,4.0,"[-58.44617, -34.55838]",34.0,USD,"['Washer', 'TV with standard cable', 'Air conditioning', 'Heating', 'Wifi', 'Kitchen', 'Space where guests can cook their own meals', 'Refrigerator', 'Elevator', 'The home or building has an elevator that?s at least 52 inches deep and a doorway at least "
602420,https://www.airbnb.com/rooms/602420,Condo in Buenos Aires · ?4.78 · 2 bedrooms · 2 beds · 2.5 baths,2980728,Agustina,7/18/2012,,within an hour,100%,f,Nuñez,-34.54243,-58.46281,Entire condo,4,2.5 baths,2.0,5,1125,18,7/22/2013,10/29/2023,4.78,"[-58.46281, -34.54243]",108.0,USD,"['Bay view', 'City skyline view', 'Pool view', 'Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Body soap', 'Bidet', 'Outdoor shower', 'Hot water', 'Washer', 'Paid dryer ? In building', 'Essentials', 'Towels, bed sheets, soap, and toilet paper',"
604549,https://www.airbnb.com/rooms/604549,Home in Buenos Aires · ?4.91 · 2 bedrooms · 2 beds · 1 bath,2993145,Graciela,7/19/2012,"Buenos Aires, Argentina",within a few hours,100%,t,Palermo,-34.58737,-58.4287,Entire home,3,1 bath,2.0,20,90,34,11/25/2012,10/7/2023,4.91,"[-58.4287, -34.58737]",59.0,USD,"['City skyline view', 'Bathtub', 'Hair dryer', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Drying rack for clothing', 'Clothing storage: clos"
605010,https://www.airbnb.com/rooms/605010,Rental unit in Buenos Aires · ?4.94 · 2 bedrooms · 4 beds · 2 baths,1876552,Carlos,3/7/2012,"Buenos Aires, Argentina",within a few hours,100%,t,Villa Crespo,-34.59138,-58.44331,Entire rental unit,4,2 baths,4.0,3,730,311,8/14/2012,12/12/2023,4.94,"[-58.44331, -34.59138]",68.0,USD,"['Bathtub', 'Hair dryer', 'Body soap', 'Bidet', 'Hot water', 'Washer', 'Dryer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Iron', 'Clothing storage: closet', 'Ethernet connection', 'TV with standard cable', 'Air"
605496,https://www.airbnb.com/rooms/605496,Rental unit in Buenos Aires · ?4.64 · 1 bedroom · 1 bed · 1 bath,641573,Paula,5/30/2011,,within an hour,100%,f,Palermo,-34.57833,-58.40894,Entire rental unit,2,1 bath,1.0,2,180,78,3/31/2014,12/12/2023,4.64,"[-58.40894, -34.57833]",23.0,USD,"['Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'TV with standard cable', 'Air conditioning', 'Heating', 'Wifi', 'Kitchen', 'Space where guests can cook their own meals', 'Refrigerator', 'Microwave', 'Dishes and silve"
619485,https://www.airbnb.com/rooms/619485,Rental unit in Buenos Aires · ?4.66 · 2 bedrooms · 3 beds · 2.5 baths,3069869,Hamish,7/27/2012,"Melbourne, Australia",within a few hours,100%,t,Recoleta,-34.59158706665039,-58.4005241394043,Entire rental unit,4,2.5 baths,3.0,5,56,29,7/15/2015,4/30/2023,4.66,"[-58.4005241394043, -34.59158706665039]",79.0,USD,"['Hair dryer', 'Cleaning products', 'Shampoo', 'Hot water', 'Free washer ? In unit', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Dry"
621105,https://www.airbnb.com/rooms/621105,Home in Buenos Aires · 1 bedroom · 2 beds · 2 baths,915313,Liliana,8/3/2011,"Buenos Aires, Argentina",,,f,Recoleta,-34.59216,-58.39933,Private room in home,7,2 baths,2.0,1,180,0,,,,"[-58.39933, -34.59216]",29.0,USD,[]
623706,https://www.airbnb.com/rooms/623706,Rental unit in Buenos Aires · ?4.17 · 1 bedroom · 1 bed · 1 bath,4618210,Kiki,1/7/2013,"Riyadh, Saudi Arabia",within an hour,100%,t,Palermo,-34.57626,-58.4199,Entire rental unit,2,1 bath,1.0,30,1125,181,8/29/2012,3/14/2023,4.17,"[-58.4199, -34.57626]",34.0,USD,"['Hair dryer', 'Shampoo', 'Hot water', 'Washer', 'Dryer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Iron', 'TV with standard cable', 'Air conditioning', 'Heating', 'Wifi', 'Pocket "
623978,https://www.airbnb.com/rooms/623978,Loft in Buenos Aires · ?4.77 · 1 bedroom · 1 bed · 1 bath,3095230,Manuel,7/29/2012,"Buenos Aires, Argentina",within a few hours,100%,t,Saavedra,-34.54951,-58.48313,Entire loft,2,1 bath,1.0,2,91,30,3/13/2014,9/25/2023,4.77,"[-58.48313, -34.54951]",50.0,USD,"['Hair dryer', 'Shampoo', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'TV', 'Air conditioning', 'Heating', 'Fire extinguisher', 'Wifi', 'Kitchen', "
627230,https://www.airbnb.com/rooms/627230,Rental unit in Buenos Aires · ?4.70 · 1 bedroom · 2 beds · 1 bath,3113621,Sofia,7/31/2012,Argentina,within a few hours,100%,f,Recoleta,-34.59239,-58.39325,Entire rental unit,2,1 bath,2.0,3,90,97,11/21/2014,9/9/2023,4.7,"[-58.39325, -34.59239]",29.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Body soap', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Iron', 'Clothing storage: wardrobe', 'Ethernet connection', 'TV with standa"
633066,https://www.airbnb.com/rooms/633066,Rental unit in Buenos Aires · ?4.64 · 1 bedroom · 2 beds · 1 bath,2940752,Paul,7/15/2012,"Buenos Aires, Argentina",within an hour,100%,f,Palermo,-34.57483,-58.44027,Entire rental unit,2,1 bath,2.0,3,1125,70,3/1/2014,12/13/2023,4.64,"[-58.44027, -34.57483]",33.0,USD,"['Hair dryer', 'Shampoo', 'Body soap', 'Bidet', 'Outdoor shower', 'Hot water', 'Washer', 'Dryer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Drying "
639888,https://www.airbnb.com/rooms/639888,Rental unit in Buenos Aires · ?4.50 · 1 bedroom · 1 bed · 1 bath,3194781,Corinne,8/8/2012,"Ottawa, Canada",within a few hours,100%,f,Recoleta,-34.59093,-58.39578,Entire rental unit,2,1 bath,1.0,3,180,18,11/16/2013,11/26/2023,4.5,"[-58.39578, -34.59093]",55.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Bidet', 'Hot water', 'Shower gel', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Iron', 'Safe', 'Clothing stor"
640706,https://www.airbnb.com/rooms/640706,Condo in Buenos Aires · ?4.83 · 1 bedroom · 1 bed · 1 bath,3199348,Mariana,8/8/2012,"Buenos Aires, Argentina",within an hour,100%,f,Retiro,-34.59518,-58.38239,Entire condo,2,1 bath,1.0,7,20,6,4/9/2023,12/23/2023,4.83,"[-58.38239, -34.59518]",38.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Body soap', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron'"
644493,https://www.airbnb.com/rooms/644493,Rental unit in Buenos Aires · ?4.85 · 2 bedrooms · 3 beds · 1 bath,3224983,Sol,8/11/2012,"Buenos Aires, Argentina",,,f,Recoleta,-34.58768,-58.40221,Entire rental unit,4,1 bath,3.0,3,30,41,9/18/2012,1/11/2019,4.85,"[-58.40221, -34.58768]",83.0,USD,"['Washer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'TV with standard cable', 'Air conditioning', 'Heating', 'Wifi', 'Kitchen', 'Space where guests can cook their own meals', 'Coffee maker', 'Elevator', 'The home or building has an ele"
644840,https://www.airbnb.com/rooms/644840,Loft in Buenos Aires · ?4.38 · 1 bedroom · 3 beds · 1 bath,489975,Claudia Alejandra,4/6/2011,"Los Angeles, CA",,,f,Chacarita,-34.58375,-58.44533,Entire loft,3,1 bath,3.0,5,180,21,4/23/2017,7/19/2023,4.38,"[-58.44533, -34.58375]",39.0,USD,"['Hair dryer', 'Hot water', 'Paid washer ? In building', 'Paid dryer ? In building', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', '32 TV with standard cable', 'Books and reading material', 'Air conditioning', 'Heat"
649664,https://www.airbnb.com/rooms/649664,Condo in Buenos Aires · ?4.36 · 1 bedroom · 1 bed · 1 bath,3208880,Victoria,8/9/2012,"Buenos Aires, Argentina",within a day,100%,t,Palermo,-34.58231,-58.43491,Entire condo,2,1 bath,1.0,6,1125,45,11/4/2012,8/28/2023,4.36,"[-58.43491, -34.58231]",23.0,USD,"['Hair dryer', 'Cleaning products', 'Bidet', 'Hot water', 'Free washer ? In building', 'Dryer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Extra pillows and blankets', 'Room-darkening shades', '"
654153,https://www.airbnb.com/rooms/654153,Rental unit in Buenos Aires · 1 bedroom · 1 bed · 1 bath,3290556,Hector,8/17/2012,"Buenos Aires, Argentina",,,f,Monserrat,-34.61528,-58.37811,Entire rental unit,2,1 bath,1.0,6,30,0,,,,"[-58.37811, -34.61528]",147.0,USD,[]
657004,https://www.airbnb.com/rooms/657004,Hostel in Buenos Aires · ?4.48 · 1 bedroom · 6 beds · 4 shared baths,3072694,Silvia Y Luis,7/27/2012,"Buenos Aires, Argentina",,,f,San Telmo,-34.61901,-58.37097,Shared room in hostel,4,4 shared baths,6.0,2,70,41,10/12/2012,11/22/2019,4.48,"[-58.37097, -34.61901]",13.0,USD,"['Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'TV', 'Heating', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Kitchen', 'Space where guests can cook their own meals', 'Refrigerator', 'Dishes and silverware', 'Bowls,"
